# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 274  of event 'cpu-clock'
# Event count (approx.): 1376884250
#
# Overhead  Shared Object         Symbol                                                                                                                                                                                                                                                                                                                   IPC   [IPC Coverage]
# ........  ....................  .......................................................................................................................................................................................................................................................................................................................  ....................
#
     0.36%  pin.so                [.] cee_scape::asm_based::call_with_sigsetjmp::call_from_c_to_rust::<pgrx_pg_sys::submodules::ffi::pg_guard_ffi_boundary_impl<(), pin::am::end_scan::end_scan_inner::{closure#0}>::{closure#0}>                                                                                                                          -      -            
     0.36%  pin.so                [.] cee_scape::asm_based::call_with_sigsetjmp::call_from_c_to_rust::<pgrx_pg_sys::submodules::ffi::pg_guard_ffi_boundary_impl<(), pin::storage_impl::with_reader<pin_core::mutable::work::WorkState, pin::count::pin_count_parallel_capture::pin_count_parallel_capture_inner::{closure#0}>::{closure#0}>::{closure#0}>  -      -            
     0.36%  pin.so                [.] cee_scape::asm_based::call_with_sigsetjmp::call_from_c_to_rust::<pgrx_pg_sys::submodules::ffi::pg_guard_ffi_boundary_impl<*mut pgrx_pg_sys::include::pg18::varlena, pgrx_pg_sys::include::pg18::pg_detoast_datum_packed::{closure#0}>::{closure#0}>                                                                  -      -            
     0.36%  pin.so                [.] pin::am::chosen_query                                                                                                                                                                                                                                                                                                -      -            
     0.36%  pin.so                [.] pin::am::end_scan::end_scan_inner                                                                                                                                                                                                                                                                                    -      -            
     0.36%  pin.so                [.] pin_abi_constant                                                                                                                                                                                                                                                                                                     -      -            
     0.36%  pin.so                [.] pin_bitmap_add                                                                                                                                                                                                                                                                                                       -      -            
     0.36%  pin.so                [.] pin_core::memory::reserve::<usize>                                                                                                                                                                                                                                                                                   -      -            
     0.36%  pin.so                [.] pin_core::mutable::posting_next                                                                                                                                                                                                                                                                                      -      -            
     0.36%  pin.so                [.] pin_scan_end                                                                                                                                                                                                                                                                                                         -      -            
     0.36%  pin.so                [.] unicode_segmentation::tables::word::word_category                                                                                                                                                                                                                                                                    -      -            
     0.36%  postgres              [.] AllocSetFree                                                                                                                                                                                                                                                                                                         -      -            
     0.36%  postgres              [.] AtEOXact_PgStat                                                                                                                                                                                                                                                                                                      -      -            
     0.36%  postgres              [.] CreateQueryDesc                                                                                                                                                                                                                                                                                                      -      -            
     0.36%  postgres              [.] ExecBuildProjectionInfo                                                                                                                                                                                                                                                                                              -      -            
     0.36%  postgres              [.] ExecGetRangeTableRelation                                                                                                                                                                                                                                                                                            -      -            
     0.36%  postgres              [.] ExecStoreBufferHeapTuple                                                                                                                                                                                                                                                                                             -      -            
     0.36%  postgres              [.] ExprEvalPushStep                                                                                                                                                                                                                                                                                                     -      -            
     0.36%  postgres              [.] FetchPreparedStatement                                                                                                                                                                                                                                                                                               -      -            
     0.36%  postgres              [.] FileSize                                                                                                                                                                                                                                                                                                             -      -            
     0.36%  postgres              [.] FreeExecutorState                                                                                                                                                                                                                                                                                                    -      -            
     0.36%  postgres              [.] GetCachedPlan                                                                                                                                                                                                                                                                                                        -      -            
     0.36%  postgres              [.] HeapTupleSatisfiesVisibility                                                                                                                                                                                                                                                                                         -      -            
     0.36%  postgres              [.] LockRelease                                                                                                                                                                                                                                                                                                          -      -            
     0.36%  postgres              [.] MemoryContextReset                                                                                                                                                                                                                                                                                                   -      -            
     0.36%  postgres              [.] MultiExecBitmapIndexScan                                                                                                                                                                                                                                                                                             -      -            
     0.36%  postgres              [.] MultiExecProcNode                                                                                                                                                                                                                                                                                                    -      -            
     0.36%  postgres              [.] ReadBufferExtended                                                                                                                                                                                                                                                                                                   -      -            
     0.36%  postgres              [.] ReleaseCatCache                                                                                                                                                                                                                                                                                                      -      -            
     0.36%  postgres              [.] ResourceOwnerEnlarge                                                                                                                                                                                                                                                                                                 -      -            
     0.36%  postgres              [.] ScanKeywordLookup                                                                                                                                                                                                                                                                                                    -      -            
     0.36%  postgres              [.] core_yylex                                                                                                                                                                                                                                                                                                           -      -            
     0.36%  postgres              [.] exprTypmod                                                                                                                                                                                                                                                                                                           -      -            
     0.36%  postgres              [.] hash_bytes                                                                                                                                                                                                                                                                                                           -      -            
     0.36%  postgres              [.] hash_seq_init                                                                                                                                                                                                                                                                                                        -      -            
     0.36%  postgres              [.] heap_hot_search_buffer                                                                                                                                                                                                                                                                                               -      -            
     0.36%  postgres              [.] index_getbitmap                                                                                                                                                                                                                                                                                                      -      -            
     0.36%  postgres              [.] parse_analyze_fixedparams                                                                                                                                                                                                                                                                                            -      -            
     0.36%  postgres              [.] pgstat_clear_snapshot                                                                                                                                                                                                                                                                                                -      -            
     0.36%  postgres              [.] pgstat_report_query_id                                                                                                                                                                                                                                                                                               -      -            
     0.36%  postgres              [.] pgstat_report_xact_timestamp                                                                                                                                                                                                                                                                                         -      -            
     0.36%  postgres              [.] smgrGetPendingDeletes                                                                                                                                                                                                                                                                                                -      -            
     0.36%  postgres              [.] standard_ProcessUtility                                                                                                                                                                                                                                                                                              -      -            
     0.36%  postgres              [.] tbm_begin_private_iterate                                                                                                                                                                                                                                                                                            -      -            
     0.36%  postgres              [.] uint32_hash                                                                                                                                                                                                                                                                                                          -      -            
     0.36%  postgres              [.] 0x000000000018d400                                                                                                                                                                                                                                                                                                   -      -            
     0.36%  postgres              [.] 0x000000000024454e                                                                                                                                                                                                                                                                                                   -      -            
     0.36%  postgres              [.] 0x00000000002445aa                                                                                                                                                                                                                                                                                                   -      -            
     0.36%  postgres              [.] 0x00000000003ac2ab                                                                                                                                                                                                                                                                                                   -      -            
     0.36%  postgres              [.] 0x00000000003ae570                                                                                                                                                                                                                                                                                                   -      -            
     0.36%  postgres              [.] 0x00000000003ba460                                                                                                                                                                                                                                                                                                   -      -            
     0.36%  postgres              [.] 0x00000000003ba464                                                                                                                                                                                                                                                                                                   -      -            
     0.36%  postgres              [.] 0x00000000003baa4e                                                                                                                                                                                                                                                                                                   -      -            
     0.36%  postgres              [.] 0x00000000003baa52                                                                                                                                                                                                                                                                                                   -      -            
     0.36%  postgres              [.] 0x00000000003bf9b1                                                                                                                                                                                                                                                                                                   -      -            
     0.36%  postgres              [.] 0x00000000003bf9d9                                                                                                                                                                                                                                                                                                   -      -            
     0.36%  postgres              [.] 0x00000000003c7545                                                                                                                                                                                                                                                                                                   -      -            
     0.36%  postgres              [.] 0x00000000003cc3a0                                                                                                                                                                                                                                                                                                   -      -            
     0.36%  postgres              [.] 0x00000000003d62b0                                                                                                                                                                                                                                                                                                   -      -            
     0.36%  postgres              [.] 0x00000000003d6334                                                                                                                                                                                                                                                                                                   -      -            
     0.36%  postgres              [.] 0x00000000003d6a24                                                                                                                                                                                                                                                                                                   -      -            
     0.36%  postgres              [.] 0x00000000003daf8a                                                                                                                                                                                                                                                                                                   -      -            
     0.36%  postgres              [.] 0x00000000003e0270                                                                                                                                                                                                                                                                                                   -      -            
     0.36%  postgres              [.] 0x00000000004274f0                                                                                                                                                                                                                                                                                                   -      -            
     0.36%  postgres              [.] 0x00000000004306a1                                                                                                                                                                                                                                                                                                   -      -            
     0.36%  postgres              [.] 0x000000000059b9b6                                                                                                                                                                                                                                                                                                   -      -            
     0.36%  postgres              [.] 0x000000000059b9bb                                                                                                                                                                                                                                                                                                   -      -            
     0.36%  postgres              [.] 0x000000000059bb1d                                                                                                                                                                                                                                                                                                   -      -            
     0.36%  postgres              [.] 0x00000000005c1973                                                                                                                                                                                                                                                                                                   -      -            
     0.36%  postgres              [.] 0x00000000005c2a99                                                                                                                                                                                                                                                                                                   -      -            
     0.36%  postgres              [.] 0x00000000005c737a                                                                                                                                                                                                                                                                                                   -      -            
     0.36%  postgres              [.] 0x00000000005e3e56                                                                                                                                                                                                                                                                                                   -      -            
     0.36%  postgres              [.] 0x00000000007595e9                                                                                                                                                                                                                                                                                                   -      -            
     0.36%  postgres              [.] 0x00000000007595f2                                                                                                                                                                                                                                                                                                   -      -            
     0.36%  postgres              [.] 0x000000000076630c                                                                                                                                                                                                                                                                                                   -      -            
     0.36%  postgres              [.] 0x000000000078dad5                                                                                                                                                                                                                                                                                                   -      -            
     0.36%  postgres              [.] 0x00000000007acce0                                                                                                                                                                                                                                                                                                   -      -            
     0.36%  postgres              [.] 0x00000000007b1851                                                                                                                                                                                                                                                                                                   -      -            
     0.36%  postgres              [.] 0x00000000007b5528                                                                                                                                                                                                                                                                                                   -      -            
     0.36%  postgres              [.] 0x00000000007bc380                                                                                                                                                                                                                                                                                                   -      -            


#
# (Cannot load tips.txt file, please install perf!)
#
