# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 743  of event 'cpu-clock'
# Event count (approx.): 3733667875
#
# Overhead  Shared Object         Symbol                                                                                                                                                                                                                                                                 IPC   [IPC Coverage]
# ........  ....................  .....................................................................................................................................................................................................................................................................  ....................
#
     0.13%  pin.so                [.] <pin_core::normalize::Nfc>::push::<pin_core::normalize::profile_text::{closure#2}>::{closure#0}                                                                                                                                                                    -      -            
     0.13%  pin.so                [.] __rustc::__rdl_alloc                                                                                                                                                                                                                                               -      -            
     0.13%  pin.so                [.] cee_scape::asm_based::call_with_sigsetjmp::call_from_c_to_rust::<pgrx_pg_sys::submodules::ffi::pg_guard_ffi_boundary_impl<*mut pgrx_pg_sys::include::pg18::varlena, pgrx_pg_sys::include::pg18::pg_detoast_datum_packed::{closure#0}>::{closure#0}>                -      -            
     0.13%  pin.so                [.] core::ptr::drop_glue::<pin_core::query::Query>                                                                                                                                                                                                                     -      -            
     0.13%  pin.so                [.] matches_wrapper                                                                                                                                                                                                                                                    -      -            
     0.13%  pin.so                [.] pin_core::memory::reserve::<pin_core::query::Node>                                                                                                                                                                                                                 -      -            
     0.13%  pin.so                [.] unicode_case_mapping::case_folding_simple::case_folding_simple                                                                                                                                                                                                     -      -            
     0.13%  pin.so                [.] unicode_normalization::lookups::canonical_fully_decomposed                                                                                                                                                                                                         -      -            
     0.13%  postgres              [.] AllocSetFree                                                                                                                                                                                                                                                       -      -            
     0.13%  postgres              [.] ExecInitBitmapHeapScan                                                                                                                                                                                                                                             -      -            
     0.13%  postgres              [.] GetCachedPlan                                                                                                                                                                                                                                                      -      -            
     0.13%  postgres              [.] exprType                                                                                                                                                                                                                                                           -      -            
     0.13%  postgres              [.] heap_page_prune_opt                                                                                                                                                                                                                                                -      -            
     0.13%  postgres              [.] int8inc                                                                                                                                                                                                                                                            -      -            
     0.13%  postgres              [.] int8out                                                                                                                                                                                                                                                            -      -            
     0.13%  postgres              [.] pgstat_count_io_op                                                                                                                                                                                                                                                 -      -            
     0.13%  postgres              [.] read_stream_next_buffer                                                                                                                                                                                                                                            -      -            
     0.13%  postgres              [.] slot_getsomeattrs_int                                                                                                                                                                                                                                              -      -            
     0.13%  postgres              [.] tag_hash                                                                                                                                                                                                                                                           -      -            
     0.13%  postgres              [.] tbm_extract_page_tuple                                                                                                                                                                                                                                             -      -            
     0.13%  postgres              [.] tbm_private_iterate                                                                                                                                                                                                                                                -      -            
     0.13%  postgres              [.] 0x00000000001e3ac4                                                                                                                                                                                                                                                 -      -            
     0.13%  postgres              [.] 0x00000000001e3b67                                                                                                                                                                                                                                                 -      -            
     0.13%  postgres              [.] 0x0000000000244a17                                                                                                                                                                                                                                                 -      -            
     0.13%  postgres              [.] 0x0000000000244ee0                                                                                                                                                                                                                                                 -      -            
     0.13%  postgres              [.] 0x00000000003bb796                                                                                                                                                                                                                                                 -      -            
     0.13%  postgres              [.] 0x00000000003bb79d                                                                                                                                                                                                                                                 -      -            
     0.13%  postgres              [.] 0x00000000003cdf7e                                                                                                                                                                                                                                                 -      -            
     0.13%  postgres              [.] 0x00000000003cdf86                                                                                                                                                                                                                                                 -      -            
     0.13%  postgres              [.] 0x00000000003d0549                                                                                                                                                                                                                                                 -      -            
     0.13%  postgres              [.] 0x00000000003d0566                                                                                                                                                                                                                                                 -      -            
     0.13%  postgres              [.] 0x00000000003d1de8                                                                                                                                                                                                                                                 -      -            
     0.13%  postgres              [.] 0x00000000003e02be                                                                                                                                                                                                                                                 -      -            
     0.13%  postgres              [.] 0x000000000048e387                                                                                                                                                                                                                                                 -      -            
