# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 701  of event 'cpu-clock'
# Event count (approx.): 3522612625
#
# Overhead  Shared Object         Symbol                                                                                                                                                                                                                                                   IPC   [IPC Coverage]
# ........  ....................  .......................................................................................................................................................................................................................................................  ....................
#
     0.29%  pin.so                [.] <pin::storage_impl::PgStore as pin_core::mutable::PageStore>::blocks                                                                                                                                                                                 -      -            
     0.29%  pin.so                [.] <pin_core::codec::bytes::Reader>::u16                                                                                                                                                                                                                -      -            
     0.29%  pin.so                [.] <pin_core::mutable::page::Terms as core::iter::traits::iterator::Iterator>::next                                                                                                                                                                     -      -            
     0.29%  pin.so                [.] <pin_core::query::Query>::parse                                                                                                                                                                                                                      -      -            
     0.29%  pin.so                [.] cee_scape::asm_based::call_with_sigsetjmp::call_from_c_to_rust::<pgrx_pg_sys::submodules::ffi::pg_guard_ffi_boundary_impl<*mut pgrx_pg_sys::include::pg18::varlena, pgrx_pg_sys::include::pg18::pg_detoast_datum_packed::{closure#0}>::{closure#0}>  -      -            
     0.29%  pin.so                [.] pin_core::mutable::reader::resolve::<pin::storage_impl::PgStore>                                                                                                                                                                                     -      -            
     0.29%  pin.so                [.] pin_scan_end                                                                                                                                                                                                                                         -      -            
     0.29%  pin.so                [.] pin_storage_read                                                                                                                                                                                                                                     -      -            
     0.29%  pin.so                [.] unicode_segmentation::tables::word::word_category                                                                                                                                                                                                    -      -            
     0.29%  postgres              [.] AtEOXact_GUC                                                                                                                                                                                                                                         -      -            
     0.29%  postgres              [.] BuildQueryCompletionString                                                                                                                                                                                                                           -      -            
     0.29%  postgres              [.] ExecInitAgg                                                                                                                                                                                                                                          -      -            
     0.29%  postgres              [.] FetchPortalTargetList                                                                                                                                                                                                                                -      -            
     0.29%  postgres              [.] PredicateLockTID                                                                                                                                                                                                                                     -      -            
     0.29%  postgres              [.] ResourceOwnerDelete                                                                                                                                                                                                                                  -      -            
     0.29%  postgres              [.] ResourceOwnerEnlarge                                                                                                                                                                                                                                 -      -            
     0.29%  postgres              [.] copyObjectImpl                                                                                                                                                                                                                                       -      -            
     0.29%  postgres              [.] exprTypmod                                                                                                                                                                                                                                           -      -            
     0.29%  postgres              [.] expression_tree_walker_impl                                                                                                                                                                                                                          -      -            
     0.29%  postgres              [.] heap_endscan                                                                                                                                                                                                                                         -      -            
     0.29%  postgres              [.] int8out                                                                                                                                                                                                                                              -      -            
     0.29%  postgres              [.] pq_getmessage                                                                                                                                                                                                                                        -      -            
     0.29%  postgres              [.] standard_ProcessUtility                                                                                                                                                                                                                              -      -            
     0.29%  postgres              [.] tbm_add_tuples                                                                                                                                                                                                                                       -      -            
     0.29%  postgres              [.] 0x00000000003ba460                                                                                                                                                                                                                                   -      -            
     0.29%  postgres              [.] 0x00000000003e0361                                                                                                                                                                                                                                   -      -            
     0.29%  postgres              [.] 0x00000000005c19d2                                                                                                                                                                                                                                   -      -            
     0.29%  postgres              [.] 0x00000000005c737a                                                                                                                                                                                                                                   -      -            
     0.29%  postgres              [.] 0x0000000000754a90                                                                                                                                                                                                                                   -      -            
     0.14%  [kernel.kallsyms]     [k] __kmalloc_node_track_caller_noprof                                                                                                                                                                                                                   -      -            
     0.14%  [kernel.kallsyms]     [k] __x64_sys_lseek                                                                                                                                                                                                                                      -      -            
     0.14%  [kernel.kallsyms]     [k] __x64_sys_sendto                                                                                                                                                                                                                                     -      -            
     0.14%  [kernel.kallsyms]     [k] _copy_to_iter                                                                                                                                                                                                                                        -      -            
     0.14%  [kernel.kallsyms]     [k] ep_poll                                                                                                                                                                                                                                              -      -            
     0.14%  [kernel.kallsyms]     [k] fdget                                                                                                                                                                                                                                                -      -            
     0.14%  [kernel.kallsyms]     [k] skb_release_data                                                                                                                                                                                                                                     -      -            
     0.14%  [kernel.kallsyms]     [k] unix_stream_recvmsg                                                                                                                                                                                                                                  -      -            
     0.14%  [kernel.kallsyms]     [k] unix_write_space                                                                                                                                                                                                                                     -      -            
     0.14%  [vdso]                [.] 0x0000000000000fb7                                                                                                                                                                                                                                   -      -            
     0.14%  [vdso]                [.] 0x0000000000000fc5                                                                                                                                                                                                                                   -      -            
     0.14%  libc.so.6             [.] __GI___strlcpy                                                                                                                                                                                                                                       -      -            
     0.14%  libc.so.6             [.] __libc_malloc2                                                                                                                                                                                                                                       -      -            
     0.14%  libc.so.6             [.] __sigjmp_save                                                                                                                                                                                                                                        -      -            
     0.14%  libc.so.6             [.] __strchrnul_evex                                                                                                                                                                                                                                     -      -            
     0.14%  libc.so.6             [.] _int_free_chunk                                                                                                                                                                                                                                      -      -            
     0.14%  libc.so.6             [.] cfree@GLIBC_2.2.5                                                                                                                                                                                                                                    -      -            
     0.14%  pin.so                [.] <alloc::raw_vec::RawVecInner>::finish_grow                                                                                                                                                                                                           -      -            
     0.14%  pin.so                [.] <pin_core::analysis::Analyzed>::analyze                                                                                                                                                                                                              -      -            
     0.14%  pin.so                [.] <pin_core::codec::bytes::Reader>::u32                                                                                                                                                                                                                -      -            
     0.14%  pin.so                [.] <pin_core::codec::bytes::Reader>::u8                                                                                                                                                                                                                 -      -            
     0.14%  pin.so                [.] <pin_core::mutable::page::Page>::posting_refs                                                                                                                                                                                                        -      -            
     0.14%  pin.so                [.] <pin_core::mutable::page::Page>::posting_term                                                                                                                                                                                                        -      -            
     0.14%  pin.so                [.] <pin_core::mutable::page::Page>::rewrite_journal                                                                                                                                                                                                     -      -            
     0.14%  pin.so                [.] <pin_core::query::Builder>::literal                                                                                                                                                                                                                  -      -            
     0.14%  pin.so                [.] __rustc::__rust_dealloc                                                                                                                                                                                                                              -      -            
     0.14%  pin.so                [.] cee_scape::asm_based::call_with_sigsetjmp::<pgrx_pg_sys::submodules::ffi::pg_guard_ffi_boundary_impl<(), <pin::storage_impl::BitmapSink>::flush::{closure#0}>::{closure#0}>                                                                          -      -            
     0.14%  pin.so                [.] cee_scape::asm_based::call_with_sigsetjmp::<pgrx_pg_sys::submodules::ffi::pg_guard_ffi_boundary_impl<(), pin::am::chosen_query::{closure#0}>::{closure#0}>                                                                                           -      -            
     0.14%  pin.so                [.] cee_scape::asm_based::call_with_sigsetjmp::<pgrx_pg_sys::submodules::ffi::pg_guard_ffi_boundary_impl<(), pin::am::end_scan::end_scan_inner::{closure#0}>::{closure#0}>                                                                               -      -            
     0.14%  pin.so                [.] cee_scape::asm_based::call_with_sigsetjmp::<pgrx_pg_sys::submodules::ffi::pg_guard_ffi_boundary_impl<(), pin::am::rescan::rescan_inner::{closure#0}>::{closure#0}>                                                                                   -      -            
     0.14%  pin.so                [.] cee_scape::asm_based::call_with_sigsetjmp::call_from_c_to_rust::<pgrx_pg_sys::submodules::ffi::pg_guard_ffi_boundary_impl<(), pin::am::chosen_query::{closure#0}>::{closure#0}>                                                                      -      -            
     0.14%  pin.so                [.] get_typtype@plt                                                                                                                                                                                                                                      -      -            
     0.14%  pin.so                [.] pgrx_pg_sys::submodules::panic::run_guarded::<core::panic::unwind_safe::AssertUnwindSafe<pin::am::end_scan::{closure#0}>, ()>                                                                                                                        -      -            
     0.14%  pin.so                [.] pgrx_pg_sys::submodules::panic::run_guarded::<core::panic::unwind_safe::AssertUnwindSafe<pin::am::rescan::{closure#0}>, ()>                                                                                                                          -      -            
     0.14%  pin.so                [.] pin::am::chosen_query                                                                                                                                                                                                                                -      -            
     0.14%  pin.so                [.] pin::am::end_scan                                                                                                                                                                                                                                    -      -            
     0.14%  pin.so                [.] pin::storage_impl::with_reader::<u64, pin::am::bitmap::bitmap_inner::{closure#0}>                                                                                                                                                                    -      -            
     0.14%  pin.so                [.] pin_abi_constant                                                                                                                                                                                                                                     -      -            
     0.14%  pin.so                [.] pin_core::memory::reserve::<pin_core::analysis::TokenRange>                                                                                                                                                                                          -      -            
     0.14%  pin.so                [.] pin_core::mutable::following                                                                                                                                                                                                                         -      -            
     0.14%  pin.so                [.] pin_core::mutable::load_posting::<pin::storage_impl::PgStore>                                                                                                                                                                                        -      -            
     0.14%  pin.so                [.] pin_core::normalize::profile_text                                                                                                                                                                                                                    -      -            
     0.14%  pin.so                [.] pin_match_operator                                                                                                                                                                                                                                   -      -            
     0.14%  pin.so                [.] pin_page_check                                                                                                                                                                                                                                       -      -            
     0.14%  pin.so                [.] pin_scan_begin                                                                                                                                                                                                                                       -      -            
     0.14%  pin.so                [.] pin_scan_rescan                                                                                                                                                                                                                                      -      -            
     0.14%  pin.so                [.] pin_storage_check                                                                                                                                                                                                                                    -      -            
     0.14%  pin.so                [.] pin_storage_interrupt                                                                                                                                                                                                                                -      -            
     0.14%  pin.so                [.] pin_structure_lock                                                                                                                                                                                                                                   -      -            
     0.14%  pin.so                [.] pin_structure_unlock                                                                                                                                                                                                                                 -      -            
     0.14%  pin.so                [.] tbm_add_tuples@plt                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] AllocSetContextCreateInternal                                                                                                                                                                                                                        -      -            
     0.14%  postgres              [.] AllocSetGetChunkSpace                                                                                                                                                                                                                                -      -            
     0.14%  postgres              [.] AtEOXact_Inval                                                                                                                                                                                                                                       -      -            
     0.14%  postgres              [.] AtEOXact_RelationCache                                                                                                                                                                                                                               -      -            
     0.14%  postgres              [.] AtEOXact_on_commit_actions                                                                                                                                                                                                                           -      -            
     0.14%  postgres              [.] CheckExprStillValid                                                                                                                                                                                                                                  -      -            
     0.14%  postgres              [.] CreateCommandTag                                                                                                                                                                                                                                     -      -            
     0.14%  postgres              [.] CreateExecutorState                                                                                                                                                                                                                                  -      -            
     0.14%  postgres              [.] CreateTupleDescCopy                                                                                                                                                                                                                                  -      -            
     0.14%  postgres              [.] DeconstructQualifiedName                                                                                                                                                                                                                             -      -            
     0.14%  postgres              [.] ExecBuildProjectionInfo                                                                                                                                                                                                                              -      -            
     0.14%  postgres              [.] ExecEndAgg                                                                                                                                                                                                                                           -      -            
     0.14%  postgres              [.] ExecIndexBuildScanKeys                                                                                                                                                                                                                               -      -            
     0.14%  postgres              [.] ExecInterpExprStillValid                                                                                                                                                                                                                             -      -            
     0.14%  postgres              [.] ExprEvalPushStep                                                                                                                                                                                                                                     -      -            
     0.14%  postgres              [.] FileSize                                                                                                                                                                                                                                             -      -            
     0.14%  postgres              [.] HeapTupleSatisfiesVisibility                                                                                                                                                                                                                         -      -            
     0.14%  postgres              [.] LWLockAcquire                                                                                                                                                                                                                                        -      -            
     0.14%  postgres              [.] LWLockRelease                                                                                                                                                                                                                                        -      -            
     0.14%  postgres              [.] LockAcquireExtended                                                                                                                                                                                                                                  -      -            
     0.14%  postgres              [.] LockReassignCurrentOwner                                                                                                                                                                                                                             -      -            
     0.14%  postgres              [.] MemoryContextDelete                                                                                                                                                                                                                                  -      -            
     0.14%  postgres              [.] MemoryContextReset                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] MultiExecBitmapIndexScan                                                                                                                                                                                                                             -      -            
     0.14%  postgres              [.] MultiExecProcNode                                                                                                                                                                                                                                    -      -            
     0.14%  postgres              [.] PopActiveSnapshot                                                                                                                                                                                                                                    -      -            
     0.14%  postgres              [.] PortalDrop                                                                                                                                                                                                                                           -      -            
     0.14%  postgres              [.] PortalRun                                                                                                                                                                                                                                            -      -            
     0.14%  postgres              [.] ReadBufferExtended                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] RelationClose                                                                                                                                                                                                                                        -      -            
     0.14%  postgres              [.] RelationGetIndexScan                                                                                                                                                                                                                                 -      -            
     0.14%  postgres              [.] ReleaseBuffer                                                                                                                                                                                                                                        -      -            
     0.14%  postgres              [.] ResourceOwnerForget                                                                                                                                                                                                                                  -      -            
     0.14%  postgres              [.] ResourceOwnerForgetLock                                                                                                                                                                                                                              -      -            
     0.14%  postgres              [.] SearchPathMatchesCurrentEnvironment                                                                                                                                                                                                                  -      -            
     0.14%  postgres              [.] base_yylex                                                                                                                                                                                                                                           -      -            
     0.14%  postgres              [.] enlargeStringInfo                                                                                                                                                                                                                                    -      -            
     0.14%  postgres              [.] free@plt                                                                                                                                                                                                                                             -      -            
     0.14%  postgres              [.] getBaseTypeAndTypmod                                                                                                                                                                                                                                 -      -            
     0.14%  postgres              [.] get_typtype                                                                                                                                                                                                                                          -      -            
     0.14%  postgres              [.] hash_seq_search                                                                                                                                                                                                                                      -      -            
     0.14%  postgres              [.] heap_form_tuple                                                                                                                                                                                                                                      -      -            
     0.14%  postgres              [.] heap_page_prune_opt                                                                                                                                                                                                                                  -      -            
     0.14%  postgres              [.] list_make1_impl                                                                                                                                                                                                                                      -      -            
     0.14%  postgres              [.] pgstat_clear_snapshot                                                                                                                                                                                                                                -      -            
     0.14%  postgres              [.] pgstat_count_io_op                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] pgstat_report_activity                                                                                                                                                                                                                               -      -            
     0.14%  postgres              [.] pgstat_report_plan_id                                                                                                                                                                                                                                -      -            
     0.14%  postgres              [.] populate_compact_attribute                                                                                                                                                                                                                           -      -            
     0.14%  postgres              [.] raw_parser                                                                                                                                                                                                                                           -      -            
     0.14%  postgres              [.] scanner_init                                                                                                                                                                                                                                         -      -            
     0.14%  postgres              [.] set_ps_display_with_len                                                                                                                                                                                                                              -      -            
     0.14%  postgres              [.] smgrnblocks                                                                                                                                                                                                                                          -      -            
     0.14%  postgres              [.] standard_ExecutorRun                                                                                                                                                                                                                                 -      -            
     0.14%  postgres              [.] string_hash                                                                                                                                                                                                                                          -      -            
     0.14%  postgres              [.] table_block_relation_size                                                                                                                                                                                                                            -      -            
     0.14%  postgres              [.] tbm_extract_page_tuple                                                                                                                                                                                                                               -      -            
     0.14%  postgres              [.] tuplestore_begin_heap                                                                                                                                                                                                                                -      -            
     0.14%  postgres              [.] 0x000000000018d400                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x00000000001e3b00                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x00000000001e3b4c                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x00000000001fbc38                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x0000000000244bcc                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x00000000002450e4                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x0000000000277163                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x00000000002773c0                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x000000000028d5da                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x00000000002bbc00                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x00000000003ac2a0                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x00000000003ac880                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x00000000003ac924                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x00000000003b0755                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x00000000003ba4bd                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x00000000003baa5d                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x00000000003baac8                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x00000000003bb8ac                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x00000000003c7570                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x00000000003c7574                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x00000000003c7584                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x00000000003d0540                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x00000000003d297f                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x00000000003e0281                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x00000000003e02e0                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x00000000003e0549                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x000000000040949b                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x000000000040f840                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x000000000040fb20                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x000000000040fb5b                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x00000000004266fc                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x00000000004272f6                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x00000000004272ff                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x00000000004306c3                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x000000000043102c                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x000000000048e384                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x000000000059af1f                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x000000000059b089                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x000000000059b920                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x000000000059b9ba                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x000000000059c947                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x00000000005a1301                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x00000000005a15d2                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x00000000005a1707                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x00000000005a170b                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x00000000005c1973                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x00000000005c7351                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x00000000005e431c                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x00000000006c08fc                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x0000000000755aac                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x0000000000759550                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x0000000000759561                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x00000000007595d3                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x00000000007595e9                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x000000000075972f                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x0000000000759793                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x00000000007b1864                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x00000000007bc380                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x00000000007ceb50                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x00000000007d6e44                                                                                                                                                                                                                                   -      -            
     0.14%  postgres              [.] 0x00000000007d6f46                                                                                                                                                                                                                                   -      -            


#
# (Cannot load tips.txt file, please install perf!)
#
