# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 952  of event 'cpu-clock'
# Event count (approx.): 4783919000
#
# Overhead  Shared Object      Symbol                                                                                                                                                                                                                                                                 IPC   [IPC Coverage]
# ........  .................  .....................................................................................................................................................................................................................................................................  ....................
#
     0.21%  postgres           [.] 0x0000000000497d9a                                                                                                                                                                                                                                                 -      -            
     0.21%  postgres           [.] 0x00000000004980c0                                                                                                                                                                                                                                                 -      -            
     0.21%  postgres           [.] 0x000000000059b830                                                                                                                                                                                                                                                 -      -            
     0.21%  postgres           [.] 0x000000000059b9bb                                                                                                                                                                                                                                                 -      -            
     0.21%  postgres           [.] 0x000000000059ba8b                                                                                                                                                                                                                                                 -      -            
     0.21%  postgres           [.] 0x00000000005a1385                                                                                                                                                                                                                                                 -      -            
     0.21%  postgres           [.] 0x00000000005c7340                                                                                                                                                                                                                                                 -      -            
     0.11%  [kernel.kallsyms]  [k] __pkru_allows_pkey                                                                                                                                                                                                                                                 -      -            
     0.11%  [kernel.kallsyms]  [k] __rmqueue_pcplist                                                                                                                                                                                                                                                  -      -            
     0.11%  [kernel.kallsyms]  [k] __wake_up_sync_key                                                                                                                                                                                                                                                 -      -            
     0.11%  [kernel.kallsyms]  [k] __x64_sys_epoll_wait                                                                                                                                                                                                                                               -      -            
     0.11%  [kernel.kallsyms]  [k] _raw_spin_lock                                                                                                                                                                                                                                                     -      -            
     0.11%  [kernel.kallsyms]  [k] _raw_spin_trylock                                                                                                                                                                                                                                                  -      -            
     0.11%  [kernel.kallsyms]  [k] _raw_spin_unlock_irqrestore                                                                                                                                                                                                                                        -      -            
     0.11%  [kernel.kallsyms]  [k] do_anonymous_page                                                                                                                                                                                                                                                  -      -            
     0.11%  [kernel.kallsyms]  [k] ep_poll                                                                                                                                                                                                                                                            -      -            
     0.11%  [kernel.kallsyms]  [k] get_page_from_freelist                                                                                                                                                                                                                                             -      -            
     0.11%  [kernel.kallsyms]  [k] lock_vma_under_rcu                                                                                                                                                                                                                                                 -      -            
     0.11%  [kernel.kallsyms]  [k] mas_store_prealloc                                                                                                                                                                                                                                                 -      -            
     0.11%  [kernel.kallsyms]  [k] mas_walk                                                                                                                                                                                                                                                           -      -            
     0.11%  [kernel.kallsyms]  [k] mksaveddirty_shift                                                                                                                                                                                                                                                 -      -            
     0.11%  [kernel.kallsyms]  [k] mod_memcg_lruvec_state                                                                                                                                                                                                                                             -      -            
     0.11%  [kernel.kallsyms]  [k] p4d_offset                                                                                                                                                                                                                                                         -      -            
     0.11%  [kernel.kallsyms]  [k] page_counter_try_charge                                                                                                                                                                                                                                            -      -            
     0.11%  libc.so.6          [.] __sigjmp_save                                                                                                                                                                                                                                                      -      -            
     0.11%  libc.so.6          [.] __strlen_evex                                                                                                                                                                                                                                                      -      -            
     0.11%  libc.so.6          [.] llseek@GLIBC_2.2.5                                                                                                                                                                                                                                                 -      -            
     0.11%  pin.so             [.] <pin::storage_impl::BitmapSink>::flush                                                                                                                                                                                                                             -      -            
     0.11%  pin.so             [.] <pin_core::grouped::Header>::read                                                                                                                                                                                                                                  -      -            
     0.11%  pin.so             [.] <pin_core::grouped::bitmap::Bitmap>::payload_bytes                                                                                                                                                                                                                 -      -            
     0.11%  pin.so             [.] <pin_core::mutable::grouped::scan::Term>::advance::<pin::storage_impl::PgStore>                                                                                                                                                                                    -      -            
     0.11%  pin.so             [.] <pin_core::mutable::page::OwnerRef>::read                                                                                                                                                                                                                          -      -            
     0.11%  pin.so             [.] <pin_core::mutable::page::Page>::check_next                                                                                                                                                                                                                        -      -            
     0.11%  pin.so             [.] <pin_core::mutable::page::Page>::group_data                                                                                                                                                                                                                        -      -            
     0.11%  pin.so             [.] <pin_core::mutable::page::Page>::group_entry                                                                                                                                                                                                                       -      -            
     0.11%  pin.so             [.] cee_scape::asm_based::call_with_sigsetjmp::<pgrx_pg_sys::submodules::ffi::pg_guard_ffi_boundary_impl<(), <pin::parallel::VacuumStore as pin_core::mutable::PageStore>::interrupt::{closure#0}>::{closure#0}>                                                       -      -            
     0.11%  pin.so             [.] cee_scape::asm_based::call_with_sigsetjmp::call_from_c_to_rust::<pgrx_pg_sys::submodules::ffi::pg_guard_ffi_boundary_impl<(), pin::storage_impl::interrupt::{closure#0}>::{closure#0}>                                                                             -      -            
     0.11%  pin.so             [.] pin::storage_impl::interrupt                                                                                                                                                                                                                                       -      -            
     0.11%  pin.so             [.] pin_storage_read                                                                                                                                                                                                                                                   -      -            
     0.11%  postgres           [.] AllocSetAlloc                                                                                                                                                                                                                                                      -      -            
     0.11%  postgres           [.] AllocSetFree                                                                                                                                                                                                                                                       -      -            
     0.11%  postgres           [.] ExecBuildProjectionInfo                                                                                                                                                                                                                                            -      -            
     0.11%  postgres           [.] ExecReadyInterpretedExpr                                                                                                                                                                                                                                           -      -            
     0.11%  postgres           [.] PostgresMain                                                                                                                                                                                                                                                       -      -            
     0.11%  postgres           [.] ProcessClientReadInterrupt                                                                                                                                                                                                                                         -      -            
     0.11%  postgres           [.] ScanKeywordLookup                                                                                                                                                                                                                                                  -      -            
     0.11%  postgres           [.] StartReadBuffer                                                                                                                                                                                                                                                    -      -            
     0.11%  postgres           [.] UnlockPage                                                                                                                                                                                                                                                         -      -            
     0.11%  postgres           [.] WaitEventSetWait                                                                                                                                                                                                                                                   -      -            
     0.11%  postgres           [.] copyObjectImpl                                                                                                                                                                                                                                                     -      -            
     0.11%  postgres           [.] get_typtype                                                                                                                                                                                                                                                        -      -            
     0.11%  postgres           [.] heap_form_minimal_tuple                                                                                                                                                                                                                                            -      -            
     0.11%  postgres           [.] heap_page_prune_opt                                                                                                                                                                                                                                                -      -            
     0.11%  postgres           [.] mdnblocks                                                                                                                                                                                                                                                          -      -            
     0.11%  postgres           [.] pgaio_submit_staged                                                                                                                                                                                                                                                -      -            
     0.11%  postgres           [.] pgstat_count_io_op                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] tag_hash                                                                                                                                                                                                                                                           -      -            
     0.11%  postgres           [.] 0x00000000001e35b0                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x00000000001e35e5                                                                                                                                                                                                                                                 -      -            
