# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 828  of event 'cpu-clock'
# Event count (approx.): 4160803500
#
# Overhead  Shared Object         Symbol                                                                                                                                                                                                                                                                 IPC   [IPC Coverage]
# ........  ....................  .....................................................................................................................................................................................................................................................................  ....................
#
     0.12%  [kernel.kallsyms]     [k] __sys_recvfrom                                                                                                                                                                                                                                                     -      -            
     0.12%  [kernel.kallsyms]     [k] _copy_to_iter                                                                                                                                                                                                                                                      -      -            
     0.12%  [kernel.kallsyms]     [k] _raw_spin_lock                                                                                                                                                                                                                                                     -      -            
     0.12%  [kernel.kallsyms]     [k] _raw_spin_unlock                                                                                                                                                                                                                                                   -      -            
     0.12%  [kernel.kallsyms]     [k] alloc_skb_with_frags                                                                                                                                                                                                                                               -      -            
     0.12%  [kernel.kallsyms]     [k] apparmor_socket_getpeersec_dgram                                                                                                                                                                                                                                   -      -            
     0.12%  [kernel.kallsyms]     [k] ep_poll                                                                                                                                                                                                                                                            -      -            
     0.12%  [kernel.kallsyms]     [k] handle_softirqs                                                                                                                                                                                                                                                    -      -            
     0.12%  [kernel.kallsyms]     [k] ksys_lseek                                                                                                                                                                                                                                                         -      -            
     0.12%  [kernel.kallsyms]     [k] mutex_lock                                                                                                                                                                                                                                                         -      -            
     0.12%  [kernel.kallsyms]     [k] skb_release_data                                                                                                                                                                                                                                                   -      -            
     0.12%  [kernel.kallsyms]     [k] sock_poll                                                                                                                                                                                                                                                          -      -            
     0.12%  [kernel.kallsyms]     [k] sock_wfree                                                                                                                                                                                                                                                         -      -            
     0.12%  libc.so.6             [.] __sigjmp_save                                                                                                                                                                                                                                                      -      -            
     0.12%  libc.so.6             [.] epoll_wait                                                                                                                                                                                                                                                         -      -            
     0.12%  pin.so                [.] <pin::storage_impl::BitmapSink>::push                                                                                                                                                                                                                              -      -            
     0.12%  pin.so                [.] <pin::storage_impl::PgStore as pin_core::mutable::PageStore>::blocks                                                                                                                                                                                               -      -            
     0.12%  pin.so                [.] <pin_core::analysis::Analyzed>::analyze                                                                                                                                                                                                                            -      -            
     0.12%  pin.so                [.] <pin_core::candidate::CandidatePlan>::build                                                                                                                                                                                                                        -      -            
     0.12%  pin.so                [.] <pin_core::codec::bytes::Reader>::u16                                                                                                                                                                                                                              -      -            
