# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 916  of event 'cpu-clock'
# Event count (approx.): 4603014500
#
# Overhead  Shared Object      Symbol                                                                                                                                                                                                                     IPC   [IPC Coverage]
# ........  .................  .........................................................................................................................................................................................................................  ....................
#
     0.11%  postgres           [.] 0x00000000002481f2                                                                                                                                                                                                     -      -            
     0.11%  postgres           [.] 0x00000000003a6620                                                                                                                                                                                                     -      -            
     0.11%  postgres           [.] 0x00000000003cc3a5                                                                                                                                                                                                     -      -            
     0.11%  postgres           [.] 0x0000000000497993                                                                                                                                                                                                     -      -            
     0.11%  postgres           [.] 0x000000000059c947                                                                                                                                                                                                     -      -            
     0.11%  postgres           [.] 0x00000000005a1420                                                                                                                                                                                                     -      -            
     0.11%  postgres           [.] 0x00000000005a15a0                                                                                                                                                                                                     -      -            
     0.11%  postgres           [.] 0x00000000005c190a                                                                                                                                                                                                     -      -            
     0.11%  postgres           [.] 0x000000000078db95                                                                                                                                                                                                     -      -            
     0.11%  postgres           [.] 0x00000000007accf6                                                                                                                                                                                                     -      -            


#
# (Cannot load tips.txt file, please install perf!)
#
